"depth" "PAR" "percent_max_PAR"
"1" 2.48513303164973 918.231111111111 1
"2" 2.98215601743651 727.889012345679 0.79270785267218
"3" 3.47917779643335 717.619166666667 0.781523472667254
"4" 3.97619836863605 716.005555555556 0.779766168768938
"5" 4.47321773407215 661.325833333333 0.720217192960378
"6" 4.97023589276225 501.77962962963 0.546463328848059
"7" 5.4672528447265 494.998095238095 0.539077895802419
"8" 5.96426858998451 481.222666666667 0.524075759189166
"9" 6.46128312853612 448.488666666667 0.488426781928539
"10" 6.95829646042577 423.545833333333 0.461262778191886
"11" 7.45530858565874 421.431904761905 0.458960603340861
"12" 7.95231950425918 377.206666666667 0.410797088121122
"13" 8.4493292162443 339.941111111111 0.370213018267006
"14" 8.94633772161792 352.918888888889 0.384346472928626
"15" 9.44334502042851 333.855555555556 0.363585541282273
"16" 9.94035111266606 315.262222222222 0.343336463344982
"17" 10.4373559983587 307.881111111111 0.335298061006186
"18" 10.9343596775405 324.423846153846 0.35331393396296
"19" 11.4313621502001 302.3375 0.32926078885974
"20" 11.9283634163963 275.433333333333 0.299960794183986
"21" 12.4253634760973 267.491333333333 0.291311555551253
"22" 12.9223623293612 257.992916666667 0.280967300655367
"23" 13.4193599762001 258.071 0.281052337344266
"24" 13.916356416626 257.082380952381 0.279975681330702
"25" 14.4133516506504 263.104 0.286533528233028
"26" 14.9103456782904 264.550555555556 0.288108900204258
"27" 15.4073384995951 264.499583333333 0.288053388882973
"28" 15.9043301145488 261.195666666667 0.284455256967503
"29" 16.4013205231801 251.553333333333 0.273954269561766
"30" 16.8983097255108 246.155714285714 0.268075990137006
"31" 17.3952977215624 230.936666666667 0.251501679557798
"32" 17.8922845113557 225.36380952381 0.24543255700747
"33" 18.3892700948981 207.503333333333 0.225981597467594
"34" 18.8862544722159 204.092083333333 0.222266574137714
"35" 19.3832376433222 196.061538461538 0.213520905672966
"36" 19.8802196082486 179.06 0.195005372648861
"37" 20.3772003669944 178.91619047619 0.194848756822987
"38" 20.8741799195838 165.44 0.180172505590459
"39" 21.3711582660536 157.944444444444 0.172009467478533
"40" 21.8681354063951 155.145555555556 0.168961336289097
"41" 22.3651113406504 149.452592592593 0.162761412441958
"42" 22.8620860688226 150.075238095238 0.163439504803577
"43" 23.3590595909402 141.280476190476 0.15386156543914
"44" 23.8560319069987 139.212777777778 0.151609737563044
"45" 24.3530030170579 131.91 0.143656644175758
"46" 24.8499729210995 121.289444444444 0.132090323423781
"47" 25.3469416191628 120.518095238095 0.131250285227497
"48" 25.8439091112544 117.552777777778 0.128020904928317
"49" 26.3408753973934 114.46 0.124652713913708
"50" 26.8378404776176 111.138333333333 0.121035251352842
"51" 27.3348043519321 108.46 0.118118411244809
"52" 27.8317670203416 107.451014492754 0.117019575129329
"53" 28.3287284828761 104.375333333333 0.113670003194548
"54" 28.8256887395649 101.7225 0.110780933872857
"55" 29.3226477904114 99.4080833333333 0.108260417372533
"56" 29.8196056354438 97.1465 0.105797439037376
"57" 30.3165622746775 94.6083333333333 0.103033247500024
"58" 30.8135177081269 91.1103703703704 0.0992237893792574
"59" 31.3104719358062 88.8107619047619 0.0967193997568825
"60" 31.8074249577548 88.007 0.0958440624969749
"61" 32.3043767739794 85.1580666666667 0.0927414303830554
"62" 32.8013273844926 82.6207333333333 0.0899781463877407
"63" 33.2982767893196 80.3713333333333 0.0875284363171702
"64" 33.7952249884784 78.59675 0.0855958255486394
"65" 34.2921719819803 76.7721666666667 0.0836087622578678
"66" 34.7891177698617 74.5471666666667 0.0811856250181509
"67" 35.2860623521199 73.2593666666667 0.0797831458553161
"68" 35.783005728784 72.4586666666667 0.0789111431641514
"69" 36.2799478998696 70.8145714285714 0.0771206405137829
"70" 36.7768888654049 68.833 0.0749626092680613
"71" 37.2738286253981 66.4881666666667 0.0724089674833739
"72" 37.7707671798634 64.3419583333333 0.070071638343288
"73" 38.2677045288403 62.3641904761905 0.0679177493787227
"74" 38.7646406723291 60.3701111111111 0.0657460963591834
"75" 39.2615756103427 59.0555833333333 0.0643145092980707
"76" 39.7585093429253 57.4938095238095 0.0626136588361058
"77" 40.2554418700696 55.8759444444444 0.06085172215177
"78" 40.7523731917996 54.4905333333333 0.0593429395649606
"79" 41.249303308152 53.19 0.0579265931597952
"80" 41.7462322191241 51.8819166666667 0.0565020244237713
"81" 42.2431599247514 50.7079047619048 0.0552234662366704
"82" 42.7400864250369 49.6282857142857 0.0540477066326284
"83" 43.2370117200023 48.3835714285714 0.0526921499861016
"84" 43.7339358096817 46.7972333333333 0.050964547777853
"85" 44.2308586940636 45.5695333333333 0.0496275205467517
"86" 44.7277803732068 44.2968888888889 0.0482415465484361
"87" 45.2247008470926 42.5904761904762 0.0463831770401891
"88" 45.7216201157594 40.8718095238095 0.0445114623423643
"89" 46.2185381792261 39.3171111111111 0.0428183173444594
"90" 46.715455037498 37.9922380952381 0.0413754637971974
"91" 47.2123706906059 36.8590952380952 0.0401414140645851
"92" 47.7092851385669 35.9937333333333 0.0391989912972769
"93" 48.2061983813916 34.9569333333333 0.038069863796091
"94" 48.703110419109 33.6856666666667 0.0366853902672772
"95" 49.2000212517286 32.218 0.0350870272311014
"96" 49.6969308792786 30.9208518518519 0.0336743674633676
"97" 50.1938393017738 30.0622857142857 0.0327393456293467
"98" 50.6907465192222 29.1755 0.0317735912527468
"99" 51.1876525316698 27.9582222222222 0.0304479143473926
"100" 51.6845573390978 26.821962962963 0.0292104706956693
"101" 52.1814609415577 25.8589523809524 0.0281617035929676
"102" 52.6783633390362 24.9734761904762 0.027197375353855
